,freq,siec,plant_tec,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1119,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.385
1120,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1122,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.864
1123,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,617.0
1124,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.64
1125,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1127,A,RA420KW30-1000_RT,CAP_NET_ELC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1128,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
1129,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1131,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1482.5
1132,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1134,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1136,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,452.675,451.034,521.194
1137,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573.611,10122.003
1138,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1139,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1141,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.675,8247.645,11573.197
1142,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1143,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1145,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1146,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,313.0
1147,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1148,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7573.611,8193.087
1149,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1150,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1151,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158.754
1152,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,LV,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,14.022
1153,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1154,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1155,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1157,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.256,74.4,117.42
1159,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1162,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.864
1163,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,617.0
1164,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.64
1165,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1167,A,RA420KW30-1000_RT,CAP_NET_ELC_AC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1168,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1169,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.395,6.061
1170,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1171,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
1172,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.76
1173,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1174,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1175,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21010.0,22645.0
1176,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
1177,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.757,112.795,114.015,132.433,133.749,140.081,157.903,224.375,443.349,805.542,34320.983,40432.238
1178,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1181,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.757,112.795,114.015,132.433,133.749,140.081,157.903,224.375,443.349,805.542,34320.983,43028.383
1182,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1183,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.757,112.795,114.015,132.433,133.749,140.081,157.903,224.375,443.349,805.542,1373.13,4298.93
1184,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1185,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1186,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1187,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1188,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7692.525,8323.332
1189,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1190,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1191,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1192,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,LV,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1193,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1194,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1195,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.742,86.042
1197,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4155.191,5072.873
1198,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.256,74.4,117.42
1199,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.385
1200,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1202,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1204,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1205,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1207,A,RA420KW30-1000_RT,CAP_NET_ELC_DC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1208,A,RA420KW_LT10,CAP_NET_ELC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1209,A,RA420KW_LT10,CAP_NET_ELC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,A,RA420KW_LT10,CAP_NET_ELC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1211,A,RA420KW_LT10,CAP_NET_ELC,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405.9
1212,A,RA420KW_LT10,CAP_NET_ELC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528
1213,A,RA420KW_LT10,CAP_NET_ELC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1214,A,RA420KW_LT10,CAP_NET_ELC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.295,153.329,198.233,411.343
1215,A,RA420KW_LT10,CAP_NET_ELC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328.0,10965.0
1216,A,RA420KW_LT10,CAP_NET_ELC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,496.872,487.629,552.835
1217,A,RA420KW_LT10,CAP_NET_ELC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.903,768.298,876.712,1003.646,1091.618,1166.02,1238.593,1360.231,1571.8,1710.442,14800.484,22994.416
1218,A,RA420KW_LT10,CAP_NET_ELC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1219,A,RA420KW_LT10,CAP_NET_ELC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.711
1220,A,RA420KW_LT10,CAP_NET_ELC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.871,114.85,115.571,115.75
1221,A,RA420KW_LT10,CAP_NET_ELC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.903,768.298,876.712,1003.646,1091.618,1166.02,1238.593,1360.231,1696.095,2360.643,15486.346,32573.713
1222,A,RA420KW_LT10,CAP_NET_ELC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,353.0
1223,A,RA420KW_LT10,CAP_NET_ELC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.903,768.298,876.712,1003.646,1091.618,1166.02,1238.593,1360.231,1456.929,1595.592,1762.615,1903.748
1224,A,RA420KW_LT10,CAP_NET_ELC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1225,A,RA420KW_LT10,CAP_NET_ELC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1226,A,RA420KW_LT10,CAP_NET_ELC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,667.0
1227,A,RA420KW_LT10,CAP_NET_ELC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1228,A,RA420KW_LT10,CAP_NET_ELC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.908,4482.512
1229,A,RA420KW_LT10,CAP_NET_ELC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1230,A,RA420KW_LT10,CAP_NET_ELC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1231,A,RA420KW_LT10,CAP_NET_ELC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.013
1232,A,RA420KW_LT10,CAP_NET_ELC,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1233,A,RA420KW_LT10,CAP_NET_ELC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1234,A,RA420KW_LT10,CAP_NET_ELC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03
1235,A,RA420KW_LT10,CAP_NET_ELC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,A,RA420KW_LT10,CAP_NET_ELC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.39,97.532
1237,A,RA420KW_LT10,CAP_NET_ELC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,A,RA420KW_LT10,CAP_NET_ELC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.521,48.552,90.07
1239,A,RA420KW_LT10,CAP_NET_ELC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7945.591
1240,A,RA420KW_LT10,CAP_NET_ELC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.25
1241,A,RA420KW_LT10,CAP_NET_ELC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1242,A,RA420KW_LT10,CAP_NET_ELC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,A,RA420KW_LT10,CAP_NET_ELC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1244,A,RA420KW_LT10,CAP_NET_ELC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1245,A,RA420KW_LT10,CAP_NET_ELC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,A,RA420KW_LT10,CAP_NET_ELC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1247,A,RA420KW_LT10,CAP_NET_ELC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1248,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1249,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1251,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4405.9
1252,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1254,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1256,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,496.872,487.629,552.835
1257,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.871,114.85,3618.479,9675.136
1258,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1259,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.711
1260,A,RA420KW_LT10,CAP_NET_ELC_AC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.871,114.85,115.571,115.75
