,freq,unit,sex,age,geo,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1949,A,NR,M,Y55-59,BG,198120.0,202082.0,212701.0,219800.0,224618.0,227926.0,234017.0,234576.0,240233.0,228662.0,238251.0,237686.0,220407.0,189705.0,184570.0,174520.0,179169.0,207177.0,242522.0,267419.0,281885.0,287499.0,293115.0,291481.0,293243.0,286052.0,285850.0,278743.0,280545.0,279302.0,278935.0,273437.0,269682.0,258465.0,248221.0,234814.0,228861.0,224149.0,222485.0,222703.0,225051.0,228057.0,241039.0,246861.0,254501.0,265307.0,271900.0,266671.0,265255.0,262896.0,257580.0,252035.0,252511.0,250275.0,246883.0,243828.0,241363.0,238596.0,236464.0,234382.0,233065.0,228621.0,223145.0,216155.0
1950,A,NR,M,Y55-59,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248258.0,262334.0,269558.0,272549.0,,280389.0,287188.0,297028.0,311780.0,321461.0,330418.0,335665.0,335591.0,331122.0,,,,
1951,A,NR,M,Y55-59,CH,143200.0,146117.0,148477.0,149972.0,152926.0,155063.0,157263.0,157260.0,158618.0,158476.0,158743.0,155898.0,153236.0,148396.0,144701.0,141813.0,146491.0,151457.0,156576.0,161281.0,164932.0,164513.0,164085.0,164337.0,164530.0,165992.0,168023.0,169874.0,172207.0,174503.0,176939.0,178254.0,180201.0,180063.0,181776.0,183182.0,184994.0,188710.0,195962.0,204014.0,212994.0,221622.0,228594.0,233528.0,236949.0,238424.0,239576.0,237669.0,237692.0,238094.0,240698.0,243474.0,250826.0,257714.0,266125.0,274509.0,282913.0,290114.0,298232.0,307700.0,317676.0,325419.0,330990.0,332994.0
1952,A,NR,M,Y55-59,CY,,10708.0,,,,,,,,,,,,12504.0,,,9363.0,,,,,,10282.0,10320.0,10487.0,10663.0,10824.0,11000.0,11179.0,11362.0,11678.0,12076.0,12517.0,12986.0,13488.0,13934.0,14410.0,14970.0,15629.0,16387.0,17249.0,18115.0,17285.0,18061.0,19108.0,20201.0,21226.0,22018.0,22648.0,23052.0,23345.0,23781.0,24244.0,24681.0,25154.0,24823.0,25594.0,26080.0,26633.0,26958.0,26895.0,27023.0,27175.0,27138.0
1953,A,NR,M,Y55-59,CZ,298688.0,292102.0,297795.0,299763.0,304638.0,309870.0,315866.0,316066.0,315659.0,313032.0,306147.0,282004.0,249929.0,216308.0,181836.0,169778.0,184015.0,214179.0,246215.0,279230.0,291575.0,291752.0,287211.0,281057.0,275452.0,272373.0,271728.0,269664.0,268315.0,263384.0,256395.0,246756.0,238104.0,231260.0,228977.0,230202.0,239452.0,249674.0,262214.0,280169.0,297797.0,304912.0,326785.0,348855.0,360999.0,368088.0,380715.0,379548.0,376012.0,373885.0,373020.0,369847.0,365375.0,359007.0,348560.0,335746.0,323938.0,314173.0,308389.0,314566.0,328076.0,333457.0,338433.0,344456.0
1954,A,NR,M,Y55-59,DE,1746401.0,1773572.0,1773218.0,1767098.0,1763240.0,1746014.0,1714048.0,1684122.0,1662110.0,1632856.0,1589635.0,1496264.0,1353972.0,1185125.0,1034248.0,978096.0,1053549.0,1185747.0,1320486.0,1430551.0,1467422.0,1474603.0,1486070.0,1526371.0,1618265.0,1698188.0,1750240.0,1769068.0,1785838.0,1749284.0,1797206.0,2336055.0,2453250.0,2592449.0,2766492.0,2885830.0,2983221.0,3027752.0,2952392.0,2854650.0,2710122.0,2433614.0,2243784.0,2213763.0,2202638.0,2243239.0,2418017.0,2539626.0,2616176.0,2659741.0,2681496.0,2649977.0,2697374.0,2754472.0,2825970.0,2915733.0,3012491.0,3104747.0,3196294.0,3297674.0,3370390.0,3414124.0,3430500.0,3427016.0
1955,A,NR,M,Y55-59,DE_TOT,2315938.0,2338542.0,2325153.0,2305196.0,2289468.0,2252362.0,2198274.0,2146224.0,2106624.0,2059157.0,1991687.0,1863021.0,1675540.0,1455336.0,1260246.0,1188659.0,1285470.0,1451583.0,1617195.0,1750573.0,1790838.0,1791881.0,1801778.0,1853151.0,1974534.0,2086289.0,2166344.0,2205279.0,2232114.0,2192393.0,2253778.0,2336055.0,2453250.0,2592449.0,2766492.0,2885830.0,2983221.0,3027752.0,2952392.0,2854650.0,2710122.0,2433614.0,2243784.0,2213763.0,2202638.0,2243239.0,2418017.0,2539626.0,2616176.0,2659741.0,2681496.0,2649977.0,2697374.0,2754472.0,2825970.0,2915733.0,3012491.0,3104747.0,3196294.0,3297674.0,3370390.0,3414124.0,3430500.0,3427016.0
1956,A,NR,M,Y55-59,DK,123437.0,125723.0,127967.0,129801.0,132429.0,135812.0,137635.0,139595.0,141643.0,141916.0,141006.0,139492.0,138075.0,135856.0,135342.0,133749.0,137249.0,139193.0,139755.0,139652.0,140524.0,136782.0,134010.0,132522.0,131087.0,128393.0,127080.0,125720.0,124771.0,123705.0,124390.0,124895.0,126637.0,129104.0,132664.0,135718.0,139597.0,143248.0,150156.0,157718.0,168075.0,179323.0,190974.0,197093.0,198814.0,195417.0,190175.0,182743.0,177408.0,175483.0,174619.0,174659.0,175856.0,176463.0,176808.0,177815.0,179791.0,181180.0,183854.0,188671.0,194819.0,200340.0,207510.0,210879.0
1957,A,NR,M,Y55-59,EA19,,,,,,,,,,,,,,,,,,,,,,,7734204.0,,8028295.0,8191673.0,8364546.0,8448628.0,8511129.0,8465453.0,8519321.0,8538453.0,8620302.0,8701897.0,8852932.0,8952058.0,9093706.0,9075849.0,9013904.0,8950117.0,8863384.0,8590709.0,8742973.0,9074332.0,9391614.0,9710031.0,10144327.0,10264821.0,10335883.0,10323610.0,10349909.0,10360550.0,10498625.0,10659009.0,10889954.0,11113850.0,11348962.0,11574899.0,11783159.0,12019517.0,12266841.0,12430622.0,12580817.0,12681908.0
1958,A,NR,M,Y55-59,EA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12715126.0,12814131.0
1959,A,NR,M,Y55-59,EE,27128.0,27316.0,28398.0,28301.0,28215.0,28265.0,28800.0,28681.0,28928.0,29146.0,29188.0,28315.0,26450.0,24063.0,23460.0,22227.0,22036.0,23435.0,25610.0,26660.0,28395.0,30054.0,31965.0,35033.0,37463.0,39562.0,41766.0,42889.0,42618.0,41536.0,40592.0,39757.0,39368.0,39428.0,40172.0,40765.0,40130.0,40275.0,38675.0,35908.0,34450.0,32550.0,31180.0,31800.0,33640.0,36030.0,37830.0,38650.0,38920.0,38980.0,38910.0,39600.0,39819.0,40131.0,40624.0,40568.0,40928.0,41279.0,41770.0,41833.0,41599.0,40735.0,40122.0,39645.0
1960,A,NR,M,Y55-59,EEA30_2007,,,,,,,,,,,,,,,,,,,,,,,,,,12566327.0,,,,,12820771.0,12774582.0,12828703.0,12876064.0,13031037.0,13130995.0,13265218.0,13210886.0,13149186.0,13117994.0,13101437.0,12894606.0,13277355.0,13851789.0,14355820.0,14815920.0,15459667.0,15577632.0,15662756.0,15709255.0,15766872.0,15802275.0,15995099.0,16190199.0,16434327.0,16646177.0,16841304.0,17021019.0,17186272.0,17404399.0,,,,
1961,A,NR,M,Y55-59,EEA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13004332.0,13387349.0,13962902.0,14471397.0,14940300.0,15595117.0,15717357.0,15806577.0,15857392.0,15918468.0,15955712.0,16151246.0,16345518.0,16588729.0,16798140.0,16990864.0,17168451.0,17331944.0,17547964.0,,,,
1962,A,NR,M,Y55-59,EFTA,244844.0,248622.0,252019.0,254285.0,258750.0,263541.0,268080.0,269989.0,273931.0,275344.0,,273900.0,,267296.0,264155.0,260618.0,269235.0,276185.0,281697.0,287078.0,291491.0,286649.0,283662.0,280521.0,277063.0,275428.0,275794.0,275245.0,276162.0,276127.0,276333.0,274692.0,275605.0,275163.0,278599.0,282631.0,288037.0,293729.0,305548.0,319460.0,337125.0,354381.0,374248.0,387652.0,396857.0,400170.0,402268.0,397381.0,396884.0,397429.0,400857.0,405422.0,416164.0,425126.0,435609.0,446662.0,456625.0,464786.0,474960.0,486373.0,499634.0,511367.0,521415.0,527051.0
1963,A,NR,M,Y55-59,EL,211002.0,165459.0,237290.0,175230.0,246250.0,182248.0,250582.0,184386.0,260143.0,191621.0,257586.0,232559.0,228325.0,218806.0,208618.0,201860.0,199683.0,203410.0,208978.0,219340.0,230206.0,241026.0,251208.0,267966.0,285764.0,299100.0,307308.0,314247.0,318369.0,320489.0,322698.0,328959.0,326586.0,322415.0,321029.0,312754.0,313030.0,295278.0,286199.0,271473.0,269949.0,269481.0,288463.0,301985.0,312086.0,317680.0,319138.0,319488.0,319701.0,320251.0,322370.0,327044.0,329919.0,330635.0,334029.0,337250.0,337268.0,337815.0,338999.0,338020.0,337891.0,340585.0,357314.0,367498.0
1964,A,NR,M,Y55-59,ES,692476.0,,704496.0,716361.0,728988.0,742588.0,756669.0,755607.0,755119.0,753133.0,749379.0,751940.0,745396.0,739952.0,740611.0,740306.0,769246.0,814297.0,864443.0,910515.0,957911.0,982733.0,1000892.0,1009735.0,1026650.0,1039890.0,1061491.0,1071239.0,1091492.0,1101007.0,1099798.0,1087800.0,1086922.0,1057033.0,1003335.0,937603.0,949392.0,913248.0,912292.0,964062.0,1037772.0,1048687.0,1091330.0,1135941.0,1173136.0,1198137.0,1202816.0,1224185.0,1253594.0,1257867.0,1269787.0,1303616.0,1340833.0,1375659.0,1416520.0,1467133.0,1514131.0,1552325.0,1578213.0,1611961.0,1658246.0,1688389.0,1722109.0,1764844.0
1965,A,NR,M,Y55-59,EU27_2007,,,,,,,,,,,,,,,,,,,,,,,,,,12456891.0,,,,,12721377.0,12678144.0,12733299.0,12780964.0,12934214.0,13031546.0,13162175.0,13105867.0,13039600.0,13002548.0,12977306.0,12761847.0,13131701.0,13697665.0,14195912.0,14654174.0,15296975.0,15417920.0,15503564.0,15549920.0,15606713.0,15640327.0,15829761.0,16022787.0,16264843.0,16474024.0,16667592.0,16846347.0,17009544.0,17225726.0,,,,
1966,A,NR,M,Y55-59,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11228267.0,11498258.0,11963022.0,12412297.0,12852552.0,13494806.0,13663091.0,13822035.0,13906211.0,13978956.0,14011160.0,14181262.0,14340736.0,14542977.0,14701871.0,14838257.0,14958282.0,15064692.0,15227203.0,15428360.0,15548134.0,15675743.0,15835399.0
1967,A,NR,M,Y55-59,EU28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12871573.0,13241695.0,13808778.0,14311489.0,14778554.0,15432425.0,15557645.0,15647385.0,15698057.0,15758309.0,15793764.0,15985908.0,16178106.0,16419245.0,16625987.0,16817152.0,16993779.0,17155216.0,17369291.0,,,,
1968,A,NR,M,Y55-59,FI,98206.0,100379.0,102828.0,106027.0,109086.0,111916.0,114680.0,115754.0,115948.0,114798.0,112659.0,109496.0,105466.0,102497.0,100795.0,96186.0,98496.0,101422.0,103667.0,107435.0,113717.0,116077.0,119025.0,122229.0,124664.0,126867.0,128302.0,128880.0,128318.0,125373.0,123603.0,122808.0,122134.0,123702.0,128255.0,132270.0,131071.0,140106.0,137110.0,138400.0,140513.0,154028.0,162079.0,181388.0,194731.0,205792.0,207826.0,204428.0,201192.0,196318.0,192402.0,190137.0,189879.0,187478.0,184987.0,183866.0,182452.0,181217.0,181216.0,183156.0,183719.0,183465.0,182956.0,181875.0
1969,A,NR,M,Y55-59,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479875.0,1463075.0,1438821.0,1427034.0,1412037.0,1391432.0,1356616.0,1353971.0,1370839.0,1395303.0,1436454.0,1584644.0,1724722.0,1852370.0,1971292.0,2088210.0,2092729.0,2084513.0,2060264.0,2043933.0,2022454.0,2024680.0,2026150.0,2039560.0,2047593.0,2061513.0,2073151.0,2082028.0,2103841.0,2122453.0,2144688.0,2159029.0,2170436.0
1970,A,NR,M,Y55-59,FX,1340297.0,1350809.0,1350963.0,1358572.0,1360944.0,1360613.0,1360614.0,1344104.0,1348559.0,1342697.0,1334283.0,1236131.0,1118436.0,993172.0,893134.0,823267.0,958407.0,1120632.0,1261206.0,1380298.0,1474049.0,1460699.0,1453933.0,1455659.0,1462273.0,1468956.0,1480676.0,1486661.0,1494570.0,1485067.0,1481619.0,1455593.0,1437903.0,1412683.0,1400180.0,1384685.0,1363310.0,1328245.0,1324908.0,1341123.0,1364050.0,1403867.0,1549905.0,1688030.0,1813221.0,1930204.0,2045977.0,2049290.0,2039068.0,2013614.0,1995714.0,1972078.0,1972470.0,1972249.0,,,,,,,,,,
1971,A,NR,M,Y55-59,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102105.0,107444.0,111644.0,113502.0,117800.0,119367.0,123081.0,,129804.0,107400.0,115900.0,118300.0,120456.0,121364.0,120224.0,116709.0,112217.0,109277.0
1972,A,NR,M,Y55-59,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109726.0,109994.0,111113.0,115577.0,124380.0,135450.0,139725.0,143821.0,148137.0,151596.0,153437.0,156147.0,155319.0,154402.0,151963.0,149560.0,147432.0,145672.0,143565.0,140878.0,139894.0,134309.0,132223.0
1973,A,NR,M,Y55-59,HU,276104.0,274391.0,277157.0,279032.0,284005.0,291684.0,299896.0,304269.0,309452.0,309888.0,309219.0,288423.0,257946.0,224925.0,193836.0,189482.0,208867.0,240675.0,272089.0,304476.0,308628.0,311484.0,308741.0,305039.0,301108.0,300965.0,298942.0,294837.0,292574.0,289001.0,279920.0,272153.0,265842.0,259862.0,255916.0,253716.0,257145.0,261499.0,268911.0,274042.0,282843.0,280059.0,279665.0,283049.0,289506.0,292881.0,306942.0,316573.0,318696.0,326782.0,340577.0,346665.0,364671.0,361064.0,348076.0,325782.0,307308.0,292174.0,281779.0,275799.0,273555.0,271871.0,274327.0,290010.0
1974,A,NR,M,Y55-59,IE,70700.0,69000.0,69600.0,71200.0,72700.0,74100.0,75500.0,76200.0,76500.0,77000.0,77500.0,78200.0,78200.0,78000.0,77800.0,77700.0,77500.0,77100.0,76500.0,76200.0,75004.0,73600.0,73000.0,72500.0,72100.0,71922.0,70500.0,70006.0,70661.0,70935.0,71065.0,71531.0,72483.0,73115.0,74078.0,75764.0,77417.0,78852.0,81417.0,84451.0,87433.0,92541.0,98370.0,103668.0,107583.0,111098.0,112969.0,114674.0,116691.0,118285.0,119942.0,121374.0,123375.0,124661.0,126693.0,128639.0,132142.0,135175.0,137528.0,140325.0,143693.0,145919.0,147819.0,155312.0
1975,A,NR,M,Y55-59,IS,3537.0,3638.0,3788.0,3812.0,3780.0,3801.0,3846.0,3834.0,3944.0,4030.0,4027.0,4063.0,4142.0,4202.0,4276.0,4292.0,4418.0,4588.0,4655.0,4765.0,4888.0,4944.0,4933.0,5043.0,5101.0,5195.0,5319.0,5446.0,5467.0,5407.0,5366.0,5184.0,5030.0,5000.0,5001.0,4991.0,4986.0,5082.0,5317.0,5601.0,5953.0,6451.0,6903.0,7255.0,7579.0,7946.0,8413.0,8754.0,8979.0,9187.0,9267.0,9321.0,9661.0,9922.0,10060.0,10336.0,10571.0,10669.0,10852.0,11013.0,10985.0,10947.0,11138.0,11255.0
1976,A,NR,M,Y55-59,IT,1217600.0,1244400.0,1278900.0,1308200.0,1368500.0,1408900.0,1457500.0,1487600.0,1524900.0,1530900.0,1526000.0,1496800.0,1412362.0,1279323.0,1138658.0,1054047.0,1099310.0,1191557.0,1327636.0,1484697.0,1597171.0,1603087.0,1615175.0,1629426.0,1632197.0,1633382.0,1656562.0,1660965.0,1652598.0,1652973.0,1657403.0,1642753.0,1642177.0,1651684.0,1678026.0,1710101.0,1737653.0,1740607.0,1726067.0,1687421.0,1636037.0,1575083.0,1632223.0,1696523.0,1768741.0,1828462.0,1892700.0,1857332.0,1824140.0,1788578.0,1783650.0,1787615.0,1805678.0,1845340.0,1912762.0,1950421.0,1990139.0,2038234.0,2088029.0,2135805.0,2213008.0,2261108.0,2324641.0,2360997.0
1977,A,NR,M,Y55-59,LI,363.0,364.0,388.0,395.0,398.0,421.0,447.0,447.0,460.0,489.0,,463.0,,442.0,430.0,438.0,453.0,497.0,547.0,560.0,557.0,557.0,536.0,510.0,502.0,498.0,505.0,522.0,524.0,556.0,562.0,567.0,572.0,626.0,616.0,661.0,726.0,773.0,816.0,925.0,1000.0,1004.0,1072.0,1107.0,1137.0,1180.0,1224.0,1245.0,1208.0,1239.0,1227.0,1238.0,1252.0,1322.0,1329.0,1350.0,1412.0,1428.0,1480.0,1520.0,1541.0,1565.0,1567.0,1563.0
1978,A,NR,M,Y55-59,LT,,,,,,,,,,,52726.0,51493.0,49785.0,46417.0,44520.0,44474.0,47932.0,51796.0,57964.0,63598.0,66985.0,68827.0,70870.0,75371.0,80270.0,84980.0,89099.0,92503.0,93291.0,93259.0,92514.0,91767.0,92482.0,91379.0,90701.0,90327.0,88468.0,88337.0,88525.0,86610.0,83126.0,82271.0,78417.0,75356.0,74984.0,78587.0,79769.0,82027.0,83465.0,83184.0,82608.0,82796.0,83510.0,86089.0,90684.0,94712.0,98010.0,101239.0,102362.0,101577.0,100456.0,98096.0,98930.0,97036.0
1979,A,NR,M,Y55-59,LU,10321.0,10382.0,,,,10455.0,,10589.0,,,9857.0,9878.0,9376.0,8702.0,8135.0,7756.0,7736.0,7979.0,8129.0,8508.0,8594.0,8790.0,9071.0,9727.0,10329.0,11036.0,11537.0,11736.0,11583.0,11430.0,11024.0,10727.0,10604.0,10648.0,10705.0,10982.0,11055.0,10986.0,11138.0,11475.0,11497.0,11317.0,11831.0,12235.0,12759.0,13340.0,13877.0,14130.0,14428.0,14658.0,15089.0,15601.0,16109.0,16716.0,17419.0,18210.0,19033.0,19810.0,20514.0,21271.0,22037.0,22789.0,23368.0,23777.0
1980,A,NR,M,Y55-59,LV,,,,,,,,,,,52490.0,50036.0,46116.0,41536.0,39710.0,37606.0,38210.0,40716.0,43899.0,45510.0,47685.0,49811.0,52060.0,57310.0,62308.0,66412.0,70514.0,73653.0,73568.0,72004.0,72228.0,72163.0,68312.0,68445.0,70371.0,72080.0,72063.0,72185.0,70013.0,66410.0,62255.0,58059.0,54174.0,53245.0,53773.0,55510.0,57497.0,59032.0,59161.0,58360.0,57936.0,58427.0,58801.0,60457.0,62715.0,63999.0,64872.0,65686.0,65401.0,64246.0,63178.0,61409.0,59520.0,58522.0
1981,A,NR,M,Y55-59,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84245.0,89378.0,96683.0,101552.0,103845.0,104706.0,105447.0,107415.0,110083.0,112719.0,,117765.0,,,,84211.0,,77109.0
1982,A,NR,M,Y55-59,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13092.0,13199.0,13207.0,13252.0,13322.0,14373.0,16215.0,17352.0,18184.0,19153.0,19928.0,20410.0,20916.0,21107.0,21296.0,21106.0,20963.0,20787.0,20582.0,20427.0,20161.0,20059.0,19802.0,19496.0
1983,A,NR,M,Y55-59,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47389.0,46515.0,46421.0,45069.0,45531.0,46075.0,45996.0,45260.0,45555.0,47000.0,49771.0,52079.0,55172.0,57664.0,60140.0,61292.0,63337.0,64763.0,66794.0,67286.0,67849.0,68156.0,68570.0,68626.0,68306.0,68475.0,68800.0,68778.0,62905.0,62714.0
1984,A,NR,M,Y55-59,MT,,,,,,,,,,,,,,,,,,6410.0,6635.0,6781.0,7012.0,7270.0,7084.0,,7277.0,7196.0,7406.0,7289.0,7368.0,7533.0,7646.0,7861.0,8172.0,8264.0,8521.0,8720.0,8702.0,8197.0,7812.0,8073.0,9145.0,10528.0,12089.0,13802.0,14828.0,14964.0,15426.0,15241.0,14988.0,14665.0,14486.0,14407.0,14699.0,14947.0,15219.0,15384.0,15605.0,15656.0,15685.0,15721.0,15848.0,15447.0,15069.0,14789.0
1985,A,NR,M,Y55-59,NL,266545.0,272994.0,277231.0,280780.0,284695.0,288301.0,290729.0,291414.0,294581.0,297444.0,300542.0,301024.0,303895.0,302114.0,298763.0,295822.0,307267.0,315964.0,324719.0,336726.0,345187.0,342494.0,341356.0,340816.0,340564.0,342359.0,348197.0,351725.0,356901.0,358381.0,360561.0,360150.0,363270.0,364725.0,372444.0,380102.0,390237.0,396568.0,406930.0,419788.0,435692.0,443775.0,489563.0,525879.0,549006.0,563473.0,579927.0,560626.0,549639.0,544195.0,544323.0,546952.0,553696.0,558271.0,565898.0,575631.0,585735.0,596070.0,606130.0,616601.0,626683.0,633972.0,635182.0,635550.0
1986,A,NR,M,Y55-59,NO,97744.0,98503.0,99366.0,100106.0,101646.0,104256.0,106524.0,108448.0,110909.0,112349.0,113135.0,113476.0,113487.0,114256.0,114748.0,114075.0,117873.0,119643.0,119919.0,120472.0,121114.0,116635.0,114108.0,110631.0,106930.0,103743.0,101947.0,99403.0,97964.0,95661.0,93466.0,90687.0,89802.0,89474.0,91206.0,93797.0,97331.0,99164.0,103453.0,108920.0,117178.0,125304.0,137679.0,145762.0,151192.0,152620.0,153055.0,149713.0,149005.0,148909.0,149665.0,151389.0,154425.0,156168.0,158095.0,160450.0,161729.0,162575.0,164396.0,166140.0,169432.0,173436.0,177720.0,181239.0
1987,A,NR,M,Y55-59,PL,627600.0,,,,,750000.0,,,,,727400.0,,,,,507682.0,,,,,780231.0,,,,,907706.0,,,,,941408.0,919564.0,905317.0,889228.0,879087.0,871875.0,857265.0,831876.0,804037.0,780429.0,756735.0,742630.0,794521.0,877336.0,973092.0,1069583.0,1174259.0,1231346.0,1273194.0,1302953.0,1348628.0,1375590.0,1389263.0,1399449.0,1400881.0,1392110.0,1354691.0,1307965.0,1252331.0,1199272.0,1152424.0,1096829.0,1069499.0,1051704.0
1988,A,NR,M,Y55-59,PT,185670.0,184394.0,188710.0,192370.0,196890.0,197150.0,206500.0,208190.0,211470.0,211710.0,214570.0,207203.0,197260.0,188050.0,181650.0,180340.0,206850.0,212630.0,220890.0,231970.0,244050.0,248860.0,251430.0,252270.0,253811.0,252556.0,255247.0,256488.0,261200.0,262536.0,264203.0,266022.0,265410.0,263959.0,264693.0,265241.0,261475.0,256077.0,254796.0,254944.0,257609.0,265529.0,272417.0,278389.0,287636.0,294771.0,300090.0,308172.0,315649.0,315690.0,318131.0,320909.0,321094.0,323624.0,326984.0,328851.0,333424.0,337798.0,340474.0,342424.0,346645.0,346405.0,349710.0,351700.0
1989,A,NR,M,Y55-59,RO,,,,,,,,,505322.0,507083.0,501749.0,483218.0,440355.0,378509.0,320471.0,310070.0,340507.0,393654.0,463868.0,525687.0,540459.0,575696.0,599259.0,617043.0,633001.0,636190.0,646871.0,649415.0,661820.0,658478.0,659262.0,649583.0,654412.0,644650.0,645278.0,640178.0,627830.0,597330.0,566982.0,535094.0,517725.0,493374.0,496693.0,500400.0,501378.0,503834.0,574500.0,574375.0,631842.0,698410.0,694031.0,691680.0,690034.0,690675.0,687883.0,669221.0,640353.0,609051.0,577139.0,548697.0,525351.0,502848.0,493018.0,564052.0
1990,A,NR,M,Y55-59,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210352.0,199918.0,185325.0,185074.0,194766.0,209525.0,227503.0,252118.0,261508.0,272716.0,278124.0,283374.0,290432.0,289432.0,275949.0,265543.0,253507.0,246510.0,240389.0,237262.0,232800.0,227537.0,222067.0,216839.0,216439.0
1991,A,NR,M,Y55-59,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760983.0,3925053.0,4076788.0,4174375.0,4235095.0,4351753.0,,,4649661.0,,,,,,,,,
1992,A,NR,M,Y55-59,SE,223089.0,225736.0,229726.0,234012.0,239749.0,245692.0,250536.0,253228.0,255903.0,256384.0,255030.0,252468.0,249970.0,246734.0,243255.0,240544.0,249739.0,254794.0,255577.0,256707.0,256172.0,245444.0,236630.0,230615.0,225528.0,220369.0,216365.0,213352.0,211512.0,207823.0,206252.0,205203.0,206224.0,208841.0,215102.0,223242.0,229486.0,236566.0,248786.0,263940.0,281241.0,299477.0,315614.0,323983.0,326816.0,323031.0,316538.0,307289.0,299924.0,294055.0,288996.0,286697.0,288780.0,289475.0,289530.0,291556.0,292291.0,292812.0,295905.0,302734.0,313351.0,324658.0,335589.0,344012.0
1993,A,NR,M,Y55-59,SI,,,,,,,,,,,,,,,,,,,,,,,40523.0,42592.0,44606.0,47080.0,50314.0,53173.0,54442.0,54638.0,54794.0,53947.0,54237.0,53969.0,53803.0,54017.0,53561.0,53644.0,54336.0,54776.0,54557.0,51594.0,51836.0,53136.0,54801.0,58211.0,65007.0,68397.0,71324.0,74415.0,76299.0,76981.0,78301.0,77665.0,76669.0,76255.0,75431.0,74773.0,75018.0,75417.0,75697.0,76799.0,77321.0,77017.0
1994,A,NR,M,Y55-59,SK,94502.0,101442.0,102470.0,104263.0,107714.0,111497.0,113756.0,115285.0,116751.0,116033.0,114988.0,108201.0,97183.0,84808.0,72330.0,70468.0,77098.0,91433.0,106485.0,122470.0,126880.0,127971.0,125957.0,124219.0,121662.0,120808.0,121095.0,120705.0,120500.0,118880.0,116599.0,113897.0,110126.0,107079.0,106000.0,106096.0,107713.0,110170.0,112131.0,114183.0,116698.0,117914.0,119389.0,126310.0,134299.0,141532.0,152569.0,163233.0,170396.0,176021.0,181415.0,184653.0,186235.0,186823.0,186221.0,183831.0,181239.0,178482.0,175069.0,174262.0,175190.0,174312.0,173204.0,171378.0
1995,A,NR,M,Y55-59,SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.0,1025.0,,,,,1288.0,,,,,
1996,A,NR,M,Y55-59,TR,414784.0,418738.0,423360.0,428665.0,434685.0,441442.0,449440.0,458022.0,467218.0,477056.0,487575.0,461827.0,437823.0,415436.0,394541.0,375027.0,408611.0,445993.0,487661.0,534161.0,586120.0,624698.0,666133.0,710659.0,758533.0,810032.0,835965.0,865379.0,898522.0,935671.0,977139.0,912574.0,939072.0,963061.0,983050.0,1000044.0,1013531.0,1022017.0,1028519.0,1036022.0,1046033.0,1003000.0,1038000.0,1076000.0,1119000.0,1168000.0,1227000.0,1293000.0,1369618.0,1423445.0,1461936.0,1614971.0,1716102.0,1727004.0,1769399.0,1828486.0,1843354.0,1855171.0,1977328.0,2076882.0,2178454.0,2273088.0,2337304.0,2305846.0
1997,A,NR,M,Y55-59,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234071.0,1288972.0,1331894.0,1335537.0,1325128.0,1318921.0,1331554.0,1347030.0,1387386.0,1332975.0,1376991.0,1392753.0,1395204.0,1378711.0,1344904.0,1285999.0,1238629.0,
