,freq,siec,plant_tec,operator,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1421,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,8.0,30.0,31.0,30.0,72.0,83.0,106.0,160.0,363.0,215.816,216.704,254.562,289.261,297.086,337.909,477.403,552.909,637.099,631.067,645.523,681.592
1422,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1424,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898,7.248,16.44,16.398,16.288,19.838,22.738,26.288,26.238,30.688,30.758
1425,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.014,0.014,0.014,2.014,2.333,9.148
1426,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
1429,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.2,0.2,0.2,0.55,0.55,0.5,0.5,0.5,0.407,3.257
1430,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1431,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1433,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,NL,11.0,12.0,13.0,16.0,21.0,48.0,67.0,73.0,88.0,112.0,127.0,151.0,210.0,311.0,377.0,410.0,449.0,446.0,446.0,456.0,460.0,481.0,504.0,514.0,544.0,537.84,547.28,533.75,540.46,541.463,691.21,718.75,857.865
1434,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.631,0.681,0.478,0.48,0.514,0.516,0.47,4.031,4.037,4.038,4.058
1437,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,25.0,420.0,544.0,556.0,446.0,469.0,423.351,395.051,113.94,273.64,415.024,183.912
1438,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
1442,A,RA300,CAP_NET_ELC,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,5.0,5.0,18.0,30.15,52.6,59.069,59.069,60.868,69.619
1443,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,AT,0.0,0.0,0.0,1.0,1.0,1.0,3.0,15.0,34.0,38.0,50.0,67.0,109.0,322.0,581.0,825.219,968.269,991.159,991.974,1000.985,1015.828,1105.966,1337.15,1674.538,2110.275,2488.726,2729.996,2886.698,3132.713,3224.117,3225.979,3407.811,3579.236
1445,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
1446,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,BE,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,12.0,24.0,29.0,65.0,94.0,165.0,210.0,272.0,320.0,600.0,904.0,1061.0,1354.0,1756.1,1919.8,2162.3,2306.5,2752.1,3271.2,3830.4,4638.7,4937.6,5287.5
1447,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,27.0,30.0,114.0,333.0,488.0,541.0,677.0,683.0,699.0,699.0,699.0,698.39,698.92,703.12,702.8,704.375,702.085
1448,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,147.0,147.0,147.0,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5
1449,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,11.0,16.5,22.0,43.5,113.8,150.0,193.0,213.0,213.0,258.0,262.0,278.0,281.0,282.0,308.205,316.2,339.414,339.424,339.414,339.095
1450,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.0,8754.0,12001.0,14381.0,16419.0,18248.0,20474.0,22116.0,22794.0,25732.0,26903.0,28712.0,30979.0,33477.0,38614.0,44580.0,49435.0,55580.0,58721.0,60742.0,62201.0,63711.0,66163.0
1451,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,DK,325.981,392.859,435.949,468.099,521.237,599.499,814.221,1123.347,1438.482,1753.445,2390.0,2497.0,2895.0,3120.0,3124.0,3128.0,3136.0,3124.0,3163.0,3482.0,3802.0,3952.0,4162.0,4819.0,4886.0,5076.976,5245.563,5488.949,6122.66,6110.543,6258.537,7003.948,7083.818
1452,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,EA20,51.0,87.0,160.5,222.5,248.5,379.5,565.5,946.2,1516.2,2494.2,9558.5,13871.8,19080.7,23305.8,29052.3,34475.419,41037.669,48395.559,54345.189,63787.215,69763.955,76080.881,82952.642,88313.546,96349.154,106036.456,115237.489,125567.09,132421.246,140792.929,148699.797,156001.192,167946.825
1453,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,30.0,30.0,49.0,76.0,103.0,107.0,180.0,266.0,247.0,268.0,294.0,304.0,310.0,309.0,315.0,316.0,315.0,314.0
1454,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,EL,1.0,1.0,16.0,27.0,27.0,27.0,27.0,27.0,38.0,109.0,226.0,270.0,287.0,371.0,470.0,491.0,749.0,846.0,1022.0,1171.0,1298.0,1640.0,1753.0,1809.0,1978.0,2091.0,2370.0,2624.0,2877.495,3589.0,4119.25,4649.13,4702.33
1455,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,ES,2.0,3.0,33.0,34.0,41.0,98.0,227.0,420.0,847.0,1612.0,2204.0,3394.0,4880.0,5932.0,8300.0,9901.0,11704.0,14801.0,16536.0,19154.0,20671.0,21507.0,22755.0,22923.0,22889.0,22906.0,22953.0,23068.479,23334.055,25522.076,26751.19,27847.064,30007.752
1456,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,EU27_2020,384.981,491.859,616.449,720.599,809.737,1045.999,1484.721,2192.547,3131.682,4447.645,12162.5,16684.8,22371.7,26891.8,32711.8,38294.419,45035.169,52855.359,59526.189,70195.215,78067.955,86644.881,95946.642,104258.546,114153.154,125811.432,136531.052,147367.558,155591.311,165711.342,175336.695,186055.202,201655.348
1457,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,FI,0.0,1.0,1.0,5.0,5.0,6.0,7.0,12.0,17.0,38.0,38.0,39.0,43.0,52.0,82.0,82.0,86.0,110.0,143.0,147.0,197.0,199.0,257.0,447.0,627.0,1005.0,1565.0,2044.0,2041.0,2284.0,2586.0,3257.0,5677.0
1458,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,FR,0.0,1.0,1.0,3.0,3.0,3.0,6.0,6.0,14.0,17.0,35.0,62.0,130.0,188.0,327.0,660.0,1340.0,2140.0,3297.0,4422.0,5549.0,6542.2,7390.792,7905.569,8912.134,10001.061,11228.653,13021.949,14347.234,15789.753,16904.206,17905.598,20128.983
1459,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,17.0,17.0,70.0,79.0,130.0,180.0,254.0,339.0,418.0,483.0,576.1,586.3,646.3,801.3,986.9,986.9
1460,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,17.0,33.0,61.0,134.0,203.0,293.0,331.0,325.0,329.0,329.0,329.0,329.0,329.0,329.0,323.0,323.0,323.0,323.0
1461,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,IE,0.0,0.0,6.5,6.5,6.5,6.5,6.5,57.2,62.2,70.2,116.5,122.9,134.8,210.3,336.4,493.3,676.5,740.5,942.3,1251.3,1390.4,1584.6,1697.452,1916.052,2266.81,2434.752,2785.362,3299.312,3651.112,4100.162,4280.462,4308.353,4505.373
1462,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,IT,3.0,4.0,7.0,18.0,21.0,22.0,34.0,119.0,164.0,232.0,363.0,664.0,780.0,874.0,1126.0,1634.0,1901.0,2702.0,3523.0,4877.0,5790.0,6913.0,8102.0,8542.0,8683.0,9137.0,9384.0,9736.564,10230.232,10679.446,10868.608,11251.4,11811.36
1463,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,47.0,54.0,98.0,133.0,202.0,275.0,279.0,288.0,436.0,509.0,518.0,533.0,534.0,540.0,671.0,946.0
1465,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,LU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,14.0,14.0,13.9,13.9,20.5,34.9,34.9,34.9,34.9,42.915,42.93,43.727,44.527,58.327,58.327,58.342,63.794,119.694,119.694,122.894,135.794,152.743,136.443,165.334
1466,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,LV,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,22.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,35.0,59.0,65.692,68.715,67.965,69.355,76.555,77.672,77.672,77.672,76.722,79.169
1467,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
1468,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8
1469,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,NL,39.0,71.0,88.0,115.0,131.0,202.0,229.0,251.0,275.0,298.0,320.0,334.0,460.0,595.0,696.0,814.0,1109.0,1302.0,1703.0,1766.0,1777.0,1835.0,1929.0,2199.0,2321.0,2853.0,3709.84,3668.25,3852.65,3942.695,5956.665,6955.055,7896.979
1471,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,423.0,425.0,512.0,705.0,818.0,859.0,867.0,883.0,1207.0,1710.0,2914.0,4030.0,5049.0,5062.0
1472,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,19.0,32.0,35.0,40.0,121.0,172.0,306.0,526.0,709.0,1108.0,1800.0,2564.0,3429.0,3836.0,4886.0,5747.0,5758.477,5766.078,5837.761,6298.25,6967.339,8150.235
1473,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,PT,1.0,1.0,3.0,8.0,8.0,8.0,18.0,29.0,48.0,57.0,83.0,125.0,190.0,268.0,553.0,1064.0,1681.0,2201.0,2857.0,3326.0,3796.0,4255.588,4410.921,4609.268,4856.078,4936.358,5123.589,5123.589,5171.889,5218.714,5118.222,5423.288,5534.081
1474,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,RO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,13.0,383.0,963.0,1402.0,2229.0,2688.0,2684.0,2556.0,2606.447,2637.207,2923.575,2738.887,2599.934,2831.29
1475,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,17.0,25.0,227.0,398.0,398.0,398.0,398.0
1476,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,SE,8.0,12.0,20.0,29.0,40.0,67.0,105.0,123.0,174.0,196.0,209.0,295.0,357.0,417.0,475.0,522.0,585.0,823.0,1089.0,1475.0,2017.0,2764.0,3606.0,4194.0,5088.0,5819.0,6435.0,6611.0,7300.0,8681.0,9976.0,12116.0,14279.0
1477,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.3,3.3,3.3,3.3,3.328,3.328
1478,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1479,A,RA300,CAP_NET_ELC,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,1728.0,2260.0,2754.0,3625.0,4498.0,5733.0,6486.0,6952.8,7532.087,8773.327,10546.107,11326.545
1480,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1481,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1482,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1483,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
1484,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1486,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1488,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1489,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.816,223.602,254.912,298.453,834.926,885.189,1014.703,1094.269,1178.612,1318.777,1365.324,1668.003
1490,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1491,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.012
1493,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.816,223.602,254.912,298.453,834.926,885.189,1014.703,1094.269,1178.612,1318.777,1365.324,1669.003
1494,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1495,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,FR,,,,,,,,,,,,,,,,,,,,,,215.816,216.704,254.562,289.261,297.086,337.909,477.403,550.909,633.599,627.567,642.023,671.592
1496,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1497,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1498,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898,0.35,9.192,,,3.55,2.9,3.55,0.0,4.45,0.07
1499,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.148
1500,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1501,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1502,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001
1503,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.257
1504,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1505,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1
1507,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,537.84,547.28,533.75,540.46,541.463,691.21,718.75,857.865
1508,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1510,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.058
1511,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1512,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1514,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1515,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1516,A,RA310,CAP_NET_ELC,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.619
1517,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1518,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1519,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1520,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.7
1521,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.085
1522,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5
1523,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58014.0
1525,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1526,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,EA20,,0.0,6.5,6.5,6.5,6.5,6.5,57.2,62.2,70.2,116.5,122.9,134.8,210.3,336.4,493.3,676.5,740.5,942.3,1251.3,1390.4,8116.0,9077.444,9810.821,11168.144,14921.013,16756.055,19021.711,20883.196,22864.81,24695.271,26835.149,149809.162
1527,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1528,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.33
1529,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30007.752
1530,A,RA310,CAP_NET_ELC,PRR_MAIN,MW,EU27_2020,,0.0,6.5,6.5,6.5,6.5,6.5,57.2,62.2,70.2,116.5,122.9,134.8,210.3,336.4,493.3,676.5,740.5,942.3,1251.3,1390.4,8116.0,9077.444,9810.821,11168.144,14921.013,16756.055,19021.711,20883.196,22864.81,24695.271,26835.149,173070.482
